"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
11/12/20 4:46 AM,"seshutatikola","446988712",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Bihar Assembly Elections | Congress, RJD too scared to talk about CAA, NRC: Asaduddin Owaisi https://t.co/uLvpkLAioq Owaisi shup your mouth---C.A.A. ,N.R.C.,N.P.R. ALREADY DONE---",,,0,"1326665183394033664"
11/12/20 4:42 AM,"Bilkul Sahi","2598337062","ExSecular","51310666","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ExSecular Lalu used to do it in swimming pool and whole media telecasted it. Now RJD lost election, they don't have anything to show",,,0,"1326664200781930496"
11/12/20 4:39 AM,"Desi Sangría","1203076919673196545","satishacharya","25106021","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@satishacharya @sifydotcom Ghanta !

RJD contested on 144 seats and won 75 whereas BJP contested on 110 seats and won 74

Check the percentage of winning and suck lalu's Lul",,,0,"1326663250751213568"
11/12/20 4:33 AM,"Anant Antrix","1177954764144836608",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RJD has finally come to terms with election results. Promises to work as vigilant opposition from day 1. So no legal cases or any other hassle remains now.",,,0,"1326661785978511360"
11/12/20 4:33 AM,"News Headlines","1253549639455764481",,"-1","en","<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>","BJP improves strike rate since 2015; RJD, Cong scoring rate dip https://t.co/Xr9FgQWhpM",,,0,"1326661745193181186"
11/12/20 4:29 AM,"Khagaraj","1537456556","htTweets","36327407","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@htTweets The media,however,should apologies to NDA for it’s grossly inaccurate poll forecasts favoring RJD ! Does it have the decency to do it ?",,,0,"1326660872912187392"
11/12/20 4:20 AM,"????????? ?????? ?","15271141",,"-1","en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","Why did women vote in larger numbers and proportionately more for BJP in Bihar elections? I think it may have something to to with rapey RJD cadre.",,,24,"1326658621632114688"
11/12/20 4:07 AM,"Xitler","20863515","RamaNewDelhi","37432982","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@RamaNewDelhi Shopkeepers used to close their shop before sunset so that they can reach home safely.
Do not remind Biharis about 'Jungle Raj'.
If I were the PM of India, I would have asked army to throw all RJD goons into the sea. Those bastards have ruined our lives.",,,1,"1326655285428064256"
11/12/20 4:07 AM,"Naren Kumar","1257105530302038016","anaadi_dev","1177954764144836608","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@anaadi_dev @omarali50 Yeah 

Never understood BJP /LJP logic ..

Very risky ...& Gave oxygen to RJD",,,0,"1326655237675839489"
11/12/20 4:05 AM,"Rajashri Modi Bhakt","788100036760522752","chitraaum","2957682932","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@chitraaum @narendramodi lol jokers at @IndiaToday were trying to invent an non existing 'MYY' factor to suggest that youth were 'massively' behind RJD n hoping against hope that RJD woudl beat BJP ?? awww poor @rahulkanwal n rajdeep were so excited when counting started
https://t.co/6gqnstoODg",,,3,"1326654922880790528"
11/12/20 4:05 AM,"Scott Ellis","12910912","brianclark","10367","en","<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>","@brianclark @samntx I had no idea. Don’t really follow/know anime so I’ll just sit over here with my hat on. Still... I’ll be he doesn’t sing like RJD! https://t.co/pmRKlyaiEE",,,0,"1326654895580180480"
11/12/20 4:03 AM,"Xitler","20863515","RamaNewDelhi","37432982","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@RamaNewDelhi My whole childhood was in THE 'Jungle Raj'.
Except for RJD goons, none was safe in Bihar. You could be killed or looted anytime.
BC, Chaddi tak chori kar lete the RJD goons. 
How did we survive only god knows. So, a commie must not bark without knowing the ground truth.",,,1,"1326654223510073344"
11/12/20 4:02 AM,"PRIDE","1283026238240460800","satishacharya","25106021","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@satishacharya @sifydotcom RJD contested 144 seats & won 75
BJP contested 110 seats & won 74

But but... Never mind continue with your agenda ?",,,0,"1326653994266107904"
11/12/20 4:01 AM,"AParajit Bharat ?","125672370",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RJD contested 144 seats & won 75
BJP contested 110 seats & won 74

But but... Never mind continue with your agenda ? https://t.co/ARpRN0BoSb",,,284,"1326653705165434880"
11/12/20 3:34 AM,"Uma Kant Singh","72919562","umakantsingh_IN","72919562","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Don't be surprised if Nitish Kumar made Railway Minister, Sushil Modi Finance Minister in Modi cabinet,and Nityanand Rai CM of Bihar, because BJP has to trample all three, JDU,RJD and Congress in Bihar! #kunalkamra #BiharResults #UddhavThackeray",,,0,"1326647038704975872"
11/12/20 3:32 AM,"TAPAS KUMAR DUTTA","439449118",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Bihar Election Results 2020: ???????? ??? ?????? NDA, ??? ??-?? ???? ??? ??????? ???, ?????? RJD-? - Bihar Election Results 2020: NDA won by deceit, alleges RJD state president , Bangla News https://t.co/k8F7TzYduw. @ndtv 
Countries, who championed Democracy, scrapped EVM. @AP",,,0,"1326646563561590786"
11/12/20 3:32 AM,"H.SINGH","509942527","ndtv","37034483","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ndtv God knows who were they who voted for RJD T .Yadav & a little bit more than those who voted for BJP.",,,0,"1326646422649917449"
11/12/20 3:31 AM,"???????? a.k.a Epic Rotis","2435278560",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Let's unpack this...NDA reminds people about the 'jungle raj'. THEREFORE, people voted to keep RJD out. IOW, People knew 'Jungle Raj' existed and thus kept NDA in.

Now TISS comes in and says...we have numbers that say what people experienced first hand was a myth.

¿¿ ? ?? https://t.co/g0pvm3gJg1",,,2,"1326646286146220035"
11/12/20 3:30 AM,"Uma Kant Singh","72919562",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","What course left for Nitish Kumar,dump CM post to BJP, become a minister in Modi cabinet...or dump NDA,make a coalition with RJD,Congress and remain #Bihar CM,I think mandate for Option 2,in fact NDA ran Operation Nitish to scuttle him! #kunalkamra #BiharResults #UddhavThackeray",,,1,"1326645953500073984"
11/12/20 3:28 AM,"Sasmita Ghosh","1283891253625548800","ndtv","37034483","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ndtv Have u joined  RJD ?",,,0,"1326645597969940480"
11/12/20 3:24 AM,"Umran Pathan??","126583493","Delhi_Sarcasm","1184839983955210240","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@Delhi_Sarcasm Better #Tauqeer Alam joins RJD or some other party, congress taking Muslims for granted, Going soft on Hindutva and expecting Muslim votes, and when Muslims don’t vote for them, call them radicals",,,0,"1326644581178421249"
11/12/20 3:24 AM,"vijay wadhwani","560766589",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Tejashwi Yadav set the pitch for an issue-based election https://t.co/64HAmIBsFm via @IndianExpress 

That's the reason he lost. His number of seats are less than last time. Making an assessment calls for integrity this column sadly makes a mockery of it.",,,0,"1326644462165110786"
11/12/20 3:22 AM,"Brian Clark","10367","vsellis","12910912","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@vsellis @samntx The anime character is named after RJD. I'm just being a smart ass.",,,0,"1326643956457725952"
11/12/20 3:22 AM,"Rahul Chandra","239812123",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","To all millennials this is what RJD raaj was in bihar in 90s @royally_fiery https://t.co/bQ5KYhdrjK",,,0,"1326643869446938628"
11/12/20 3:19 AM,"Saurabh Jha","148737208","RamaNewDelhi","37432982","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RamaNewDelhi Why does he look like a ground worker of RJD at JNU?

Anyways, since he is here to whitewash Jungle Raj, I am here to narrate some instances from my own childhood which no NCRB data will reflect. https://t.co/xhmI8HBZD0",,,1,"1326643257409896448"
11/12/20 3:14 AM,"Samya","1349039863","Torture78","1171624776579866632","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Torture78 We had good solid alliance but caveat is in any alliance left normally had to compromise on seats.overall it was wise decision from left block to be part of MGB.rjd would now ve realised the benefit of having left on their side.wish they could allocated more seats 2 left",,,0,"1326642017070297088"
11/12/20 3:08 AM,"Asjad?","1301246817946853376","activistritu","755765156227928065","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@activistritu Ma'am you should take centre position in the state politics. RJD should really consider leaders like Ritu Jaiswal who has potential to prove herself as a strong women mass leader face in Bihar for now and future.
@RJDforIndia",,,0,"1326640371208613888"
11/12/20 3:08 AM,"Jay","1936621435","RJDforIndia","2789509362","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@RJDforIndia @INCIndia @RahulGandhi @SupriyaShrinate Is RJD and Congress going to approach court for the issues they have found with evidences on MGB winning candidates?",,,0,"1326640343681429504"
11/12/20 3:04 AM,"P","1242681887434215425","ranveersiiingh","1203250679608827904","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ranveersiiingh @kirangokarn @FrankBullit67 @omarali50 What? No.. Lol
If congress is a weak player, it's considered a joke, not hated, it doesn't affect RJD's fights & MIM, MGB, LJP all cooperated with each other in distribution of vote share, it doesn't matter that MIM wasn't in MGB",,,0,"1326639581135974400"
11/12/20 3:02 AM,"honey jain","122588486",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RJD+ was leading as long as Postal ballots were counted, but suddenly when the counting of votes from evm  started the NDA started to lead, how? @INCIndia @RJDforIndia",,,0,"1326638986777931776"
11/12/20 3:01 AM,"abhibundi","1213869040092868610","VIPPartyIndia","1089830169873793024","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@VIPPartyIndia There is a chance to be DY CM -Join hands with RJD",,,0,"1326638607562493952"
11/12/20 2:57 AM,"Jay","122644586",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Most seats Tejasvi won against JDU r whr LJP votes is more than the defeat margin #GreatGame RJD Ki aukad 40 seats se jada ki nahin hai.

This was a clear gamble to subdue Nitish & keep him in control. LJP voteshare is more than AIMIM @iMac_too @avarakai @bhootnath #BiharResult",,,0,"1326637778382311424"
11/12/20 2:51 AM,"Sivaram Pratapa ??","1156245415089414144","ShekharGupta","2574072036","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ShekharGupta @_YogendraYadav Had RJD won Bihar, would he still write the same crap. People who can't win apartment owner's association elections are speaking about national mood. Funny",,,1,"1326636220160487424"
11/12/20 2:48 AM,"?? ?????? ?????? ??????","2378927948","IndianTaxPayer9","2378927948","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@braham4justice U May support AAP/Congress/SP/RJD or any party of ur choice but if u hv concern on EVM than don’t blame Modi/BJP. Election Commission & Supreme Court jakar prove karo Sir ... social media pe challenge kerne se kuch nahi hoga",,,0,"1326635462946140161"
11/12/20 2:44 AM,"Sanjum Canada","864033265",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","They should keep close watch on their MLAs. In coming months Modi is going to dump Nitish and try to form BJP govt woth bought out MLAs from JDU, Cong and RJD.
Modi never let go his ego and he has big ego clash with Nitish. https://t.co/Jm3XAV4LUv",,,0,"1326634547082010624"
11/12/20 2:43 AM,"??????_Bhattacharjee","1114618297893265408",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","'struggle for existance' - Darwin theory for #BJP #RJD #BiharElectionResults2020",,,1,"1326634080297836545"
11/12/20 2:38 AM,"#MainBhiChowkidar Asutosh Mohanty??????","2194025930","1asutoshmohanty","2194025930","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","4/n

Do u know why Nitish Kumar came to NDA in June July 2017 bcoz Nitish realised crimes are again increasing having RJD as partner

Remember DGP'S tweet round 6 of Bihar Elections is remaining after MGB won in Nov 2015 https://t.co/n4nVuBmsRo",,,60,"1326632823566921728"
11/12/20 2:38 AM,"#MainBhiChowkidar Asutosh Mohanty??????","2194025930","1asutoshmohanty","2194025930","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","2/n

Was there actually Antiincumbancy... I don't think so bcoz JDU lost around 25+ seats on close margin to RJD bcoz of the Chirag...

Now to understand why Chirag did this let's look at this tweet of DGP... https://t.co/jsefXKsEf2",,,76,"1326632811147636737"
11/12/20 2:38 AM,"Imran Rizvi","874516339","rohini_sgh","267861878","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@rohini_sgh @INCIndia @DilliDurAst MIM fought in places where BJP didn’t stand a chance.  The fact that they did not let INC/RJD win means that they helped BJP. 
You of all people should understand this.",,,0,"1326632808777838592"
11/12/20 2:30 AM,"Pulkit Raina","1295701844904128513","Nakshat","83885164","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Nakshat Dude you literally tweeted RJD's excel sheet of candidates and are saying SC made a mockery of the country. Prolly you aren't habituated to justice but just fascism under your Papa P",,,0,"1326630847416422400"
11/12/20 2:29 AM,"Rudra Dubey","156127085","DK_Dube","1232290478265176067","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@DK_Dube Shortsightedness, greed and vile castism is not going to go away that soon. Bihar got plain lucky that one stupid mistake by RJD to tie with panauti INC, NDA got 1.5% more votes. Else they would have been facing what Delhi is facing: https://t.co/428uvezxsl",,,0,"1326630591811493888"
11/12/20 2:27 AM,"Shubhabrata Das","120400270",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Strike Rate :-

BJP: -Contested: 121 seats; Won: 74 seats

JDU:-Contested: 122 seats; Won: 43 seats

RJD:-Contested: 144 seats; Won: 75 seats

Congress:-Contested: 70 seats; Won: 19 seats",,,0,"1326630270116614144"
11/12/20 2:24 AM,"Rudra Dubey","156127085","DK_Dube","1232290478265176067","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@DK_Dube If RJD didn’t have allied with Panauti INC, JDU would have gone way too down. JDU should thank INC more than its savior BJP. 1.5% more vote share is a sheer luck and would not play out again for NDA though",,,0,"1326629389212266496"
11/12/20 2:20 AM,"Kumar","1068244209793212416","_sabindia","2217586298","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@_sabindia @RJDforIndia @ECISVEEP Game is rjd lost and congress proved to be on ventilator?",,,0,"1326628296306663425"
11/12/20 2:16 AM,"Kumar Abhishek Singh","134743781","_sabanaqvi","1019469630","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@_sabanaqvi All fake seculars are so sad for RJD that they are imposing cause for defeat to @asadowaisi. he fought like a lion and got his seat on the table. People are still scared of RJD. People still shivers. I wish you could have spent sometime during Jungleraaj of @laluprasadrjd",,,0,"1326627322997444613"
11/12/20 2:14 AM,"Indranil Roy","1305551223462883335","Indrani43437612","1305551223462883335","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@NitishKumar @narendramodi Next election RJD should not get more than 45 seats and CPI should not get more than 1& congress should get 0.
Connect with people in this term & get them back into confidence..",,,0,"1326626796226240512"
11/12/20 2:11 AM,"ThumsUp","1243964916895277056","mattj70745685","1068525231394836482","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@mattj70745685 @amitmalviya @BJP4India @yadavtejashwi But RJD lost seat share as compared to last election, which means ppl rejected him and they happy with Modi. Simple",,,0,"1326626105055469570"
11/12/20 2:09 AM,"Mehnaz_kausar?","1252646584262721537","Mehnaz_kausar","1252646584262721537","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","He is d winner,@yadavtejashwi thieves have stolen his votes but they can't steal  his popularity nd love people of Bihar have from him 2rue winner nd leader ur fight was nd still is with thieves.corrupt Anti democracy Gunda's uh r d winner ????
@aurangabad_rjd @TejYadav14",,,0,"1326625498886139904"
11/12/20 2:08 AM,"human","823176471581638656","01000110society","823176471581638656","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@omarali50 If rjd had fought on more seats bjp would have too. And it would have been easy for jdu to give some seats to bjp considering the anti incubency. 
Counter argument: strike rate of inc vs bjp is 20%. Hence rjd would have fared better with its 40%. But then again inc wouldnt agree.",,,0,"1326625274029502464"
11/12/20 2:05 AM,"ManJapan","1244319068225556480","srivatsayb","45261768","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@srivatsayb Better than MAHAGHOTALA INC + CPI(M) + RJD + fodder scam + 2G scam + voting booth capturing + Coal scams + Bofors scam + AgustaWestland + Siachen army ration scam + UTI & Mutual Fund scam + Temple land scam + land scam + common wealth games scam + RG foundation scam +",,,0,"1326624691788734464"
11/12/20 2:04 AM,"Hussain Zakir","1247809654274457600","htTweets","36327407","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@htTweets Rjd should offer mukesh sahni the post deputy chief minister of bihar then the government of rjd will be formed in bihar",,,0,"1326624237424160771"
11/12/20 2:03 AM,"Hussain Zakir","1247809654274457600","narendramodi","18839785","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@narendramodi Rjd should offer mukesh sahni the post deputy chief minister of bihar then the government of rjd will be formed in bihar",,,0,"1326624037079027714"
11/12/20 2:01 AM,"Hussain Zakir","1247809654274457600","ABPNews","39240673","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ABPNews @awasthis Rjd should offer mukesh sahni the post deputy chief minister of bihar then the government of rjd will be formed in bihar",,,0,"1326623592377954316"
11/12/20 2:00 AM,"vk??","1270744643232292864","jyotsnamahant","956682699812622336","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@jyotsnamahant @asadowaisi If Owaisi proved himself a vote cutter for RJD+ then he was a vote cutter for JDU+ as well? 
Why do u think it did wrong only to RJD+ and helped JDU+?",,,0,"1326623340434395136"
11/12/20 2:00 AM,"human","823176471581638656","omarali50","24001226","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@omarali50 The argument he is giving is that rjd should have fought on more seats. This is flawed in 2 ways. 
1. Inc wouldnt have agreed to it. Hence blame goes to congress for biting more than it could chew
2. Strike rate of rjd against bjp is 40%. So bjp was threat to both rjd & inc.",,,1,"1326623275762417664"
11/12/20 1:59 AM,"Mehnaz_kausar?","1252646584262721537",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","The brave warrior fought the enemies throughout his life, but did not kneel ... great father, great son
He also won by losing.????
#TejashwiYadav 
#LaluPrasadYadav 
@yadavtejashwi @laluprasadrjd 
@aurangabad_rjd https://t.co/RAG8jw273Y",,,0,"1326623086255333377"
11/12/20 1:57 AM,"RAHUL BURNWAL","1141373324376731648",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Numbers don’t lie:
'There was no Tejashwi wave'
RJD had won 80 of the 100 seats it had contested in the 2015 assembly election, when it was in alliance with Nitish Kumr Janata Dal. This time, it won 75 of 144. RJD actually reduced its tally of seats and worsened its strike rate.",,,0,"1326622712039550976"
11/12/20 1:52 AM,"Mahendra Lepakshi","1323990218123325440",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Sadly RJD lost by allying with you .... 200 perch would definitely win if competing as a single##Tejaswi yadav##Rahul gi https://t.co/vhVYUFm3f9",,,0,"1326621325486551041"
11/12/20 1:51 AM,"Hussain Zakir","1247809654274457600","aajtak","42606652","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@aajtak Rjd should offer mukesh sahni the post deputy chief minister of bihar then the government of rjd will be formed in bihar",,,0,"1326621085752848384"
11/12/20 1:50 AM,"Hussain Zakir","1247809654274457600","LambaAlka","109930762","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@LambaAlka Rjd should offer mukesh sahni the post deputy chief minister of bihar then the government of rjd will be formed in bihar",,,1,"1326620860124450819"
11/12/20 1:49 AM,"Hussain Zakir","1247809654274457600","aajtak","42606652","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@aajtak Rjd should offer mukesh sahni the post deputy chief minister of bihar then the government of rjd will be formed in bihar",,,1,"1326620683477127168"
11/12/20 1:48 AM,"Hussain Zakir","1247809654274457600","RubikaLiyaquat","1062742964","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RubikaLiyaquat @asadowaisi Rjd should offer mukesh sahni the post deputy chief minister of bihar then the government of rjd will be formed in bihar",,,0,"1326620425057611776"
11/12/20 1:47 AM,"Kumaran (Anti RSS /BJP )","1287135059192025093","khurram_sajjad","338244175","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@khurram_sajjad @PriaINC @ShriRamKrishnaP @asadowaisi Yes Congress, RJD, Trinamol, SP wants only Muslim votes, they don't accept top muslim leadership",,,0,"1326620172824825856"
11/12/20 1:47 AM,"We Muslims of India","1213796356818489344",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","For @_YogendraYadav performance by Left is great news. But he is 'worried' by @asadowaisi's rise, says Owaisi's rise shows crisis of 'secularism'!!!

If #MuslimsofIndia vote for Congress or RJD or Left, they're 'secular'. If they vote Owaisi, they're 'radicals'!!!

@IndiasMuslims",,,22,"1326620119494086656"
11/12/20 1:44 AM,"Amit Saxena","93219422","ndtv","37034483","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@ndtv NDTV projecting RJD and Tejaswi as great leader and think people of this country are fool to take this shit narrative. 
Last time same Tejaswi got 5 seats more so how come this is dazzling leave aside debut? 
Bloody Dalal of Media",,,0,"1326619341085937666"
11/12/20 1:43 AM,"raj veer goswami","1051249576076689408","ARajesh_SP","1253923787814273024","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ARajesh_SP Ye to Accha hi Hoga then then Bihar Mai sirf BJP Vs RJD",,,0,"1326618982095355904"
11/12/20 1:36 AM,"?? Prabhat Yadav ??","359881545","RamaNewDelhi","37432982","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RamaNewDelhi You will not find Jungle Raj in data because there was no Data Entry of Kidnapping and Rangdari..Majority of kidnapped cases used to be settled by RJD without any FIR.Whitewashing will not help No matter how much you try.
We have suffered that Jungle Raj So We know.",,,1,"1326617401270497280"
11/12/20 1:34 AM,"Nikhil Nair","77832421","Siwan_Rjd","1232736779939106816","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Siwan_Rjd @ndtvfeed They are way better than family slaves...",,,0,"1326616744278982656"
11/12/20 1:32 AM,"United Armenians - ?????? ?????","28104657",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","#Armenians honor @SenatorDole #RJD for his service on this #VeteransDay!  #ThankyouforyourService 

#thankyou for your help to #SupportArmenia #StopGenocide #ArmenianGenocide! https://t.co/I4qmRMX6nE",,,1,"1326616343307677696"
