"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
11/12/20 12:14 AM,"RAJESh BARVALIYA","4887936554","INCIndia","1153045459","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@INCIndia So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596595299741696"
11/12/20 12:13 AM,"RAJESh BARVALIYA","4887936554","INCIndia","1153045459","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@INCIndia So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596545869852672"
11/12/20 12:13 AM,"Harshit Khurana","787361314209497088","SheetalPronamo","614186125","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SheetalPronamo @AshishJaggi_1 @OfficeofUT @narendramodi Therefore when you see Gov't is not doing upto the people expectation, people should make politicians understand about their responsibilities and promises. Now after winning bihar, I hope the BJP will file a case against lippi singh who orderd to shoot on the congregation .",,,0,"1326596479708884993"
11/12/20 12:13 AM,"RAJESh BARVALIYA","4887936554","INCIndia","1153045459","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@INCIndia So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596447291101184"
11/12/20 12:13 AM,"??? ????? ???? ?????","1306844051556110339",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","From UP to Bihar, Congress (Read Gandhi Family) has become a burden on its allies https://t.co/DZQqFc570y",,,0,"1326596418472087552"
11/12/20 12:13 AM,"RAJESh BARVALIYA","4887936554","INCIndia","1153045459","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@INCIndia So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596393012654080"
11/12/20 12:13 AM,"RAJESh BARVALIYA","4887936554","INCIndia","1153045459","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@INCIndia So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596333243789312"
11/12/20 12:12 AM,"RAJESh BARVALIYA","4887936554","INCIndia","1153045459","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@INCIndia So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596284791156737"
11/12/20 12:12 AM,"RAJESh BARVALIYA","4887936554","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596110152945665"
11/12/20 12:12 AM,"India.com","22793955",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Do you know how BJP is planning to win West Bengal Assembly elections from now? Read here
#BJP 
#WestBengal 
#BiharResult 
#BiharElectionResults  

https://t.co/bVvkBlsDHb",,,0,"1326596081887580160"
11/12/20 12:11 AM,"RAJESh BARVALIYA","4887936554","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi @yadavtejashwi So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326596048618315777"
11/12/20 12:11 AM,"??vijju??","343285708",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","To BJP president
In the Bihar election all was well but the mostly lack of youth energy as it is very very imp factor.
Shubhrastha must have been a star campainer also must be in the new Gen leaders list and in parliament like Tejsvi Surya
@JPNadda https://t.co/h9otBmeHWh",,,0,"1326596036861718528"
11/12/20 12:11 AM,"RAJESh BARVALIYA","4887936554","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326595994667024384"
11/12/20 12:11 AM,"RAJESh BARVALIYA","4887936554","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326595952216403968"
11/12/20 12:11 AM,"Ravi","137364924","dtytrivedi","137364924","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","There’s something common about the three parties that have done stupendously well in the 2020 Bihar assembly election — the BJP, the CPI(ML) and the AIMIM. These are all parties that believe in working hard on the ground all five years, election or no election.",,,0,"1326595938400563201"
11/12/20 12:11 AM,"RAJESh BARVALIYA","4887936554","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326595917189820418"
11/12/20 12:11 AM,"RAJESh BARVALIYA","4887936554","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326595869198618625"
11/12/20 12:11 AM,"RAJESh BARVALIYA","4887936554","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi So that's how BJP won Bihar ??? https://t.co/kzRsjkmMiP",,,0,"1326595809039675394"
11/12/20 12:10 AM,"Pradeep Kr (AAP)","324721267",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Don't like Pollution, Stop Breathing.
.
#SupremeCourtofIndia #BiharElectionResults2020 #AppleEvent #BiharResults #BanEVM #EVMHack #MumbaiIndians #BiharElections #KPOPRANKING #Bihar #VakeelSaab #ElectionCommissionOfIndia #arnab #arnabgoswami #congress #bjp #modi #muslim #media https://t.co/FUPciRIcNA",,,2,"1326595579816800256"
11/12/20 12:09 AM,"VenkatNaidu","1270376058353668097",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Thank you, India for overwhelmingly trusting PM Modi and BJP again in recently concluded Assembly elections in Bihar and by-polls in other states!

Hearty congratulations to all BJP Karyakartas and supporters on the thumping victories.? @BJP4Andhra @BJP4India https://t.co/oVR8Lm0Mvx",,,0,"1326595306176147456"
11/12/20 12:08 AM,"shubhada","2914940288","NachiketBhosek2","962748137034145794","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@NachiketBhosek2 Bihar elections: “The message was clear: the Modi government’s lockdown might have caused unprecedented hardship to Indians. But they did not blame Modi or the BJP for it” https://t.co/f5h173nDD5 via @scroll_in",,,0,"1326595258029805568"
11/12/20 12:08 AM,"Amit Dubey","1230848205367070720",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","BBC News - Bihar election: India's BJP coalition wins key state election
https://t.co/M5qUYGEfZU",,,0,"1326595137594511360"
11/12/20 12:07 AM,"PANADA LAXMINARAYAN MADHA","371894215",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","BJP stolen the mandat in Bihar state.",,,0,"1326594828512100352"
11/12/20 12:06 AM,"??? ????? ???? ?????","1306844051556110339",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","After @ShivSena lost deposits on all the seats it fought in Bihar, party mouthpiece Saamana says credit must be given to it if Nitish Kumar becomes the CM.
https://t.co/cogRf90vT4",,,0,"1326594747771871233"
11/12/20 12:06 AM,"Manoj Seth","959680254070714368","narendramodi","18839785","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@narendramodi Thanks Sir to Supreme Court for giving a right decision of release of Arnab Goswami Today once again Democracy won and Victory of True reporting and Defeat of Demons 
Aapko And BJP ko Bihar and other state assembly elections ki Dher Sari Shubhkamnaye Nation loves u",,,0,"1326594696978735106"
11/12/20 12:05 AM,"Sundeep Bhatera.","95356079","madhuparna_N","3606142756","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@madhuparna_N Two extremely different scenarios. Even core BJP voters voted for TMC just to ensure that Ultra Left doesn't come back to power while migrants understand the pandemic more than we assume and they also know why they had to migrate out of Bihar - Jungle Raj still haunts.",,,0,"1326594321970196480"
11/12/20 12:03 AM,"Pratimaan Priyam","724271179","BhagwatA14","887997657020497920","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@BhagwatA14 @chitraaum @narendramodi Vaccine subsidised hokar already kam rate me states ko milega aur BJP ne vada kiya h ki ham jahan jahan gov't me hain wah state gov't rest charge subsidise karegi incl. U.P too . That's why it was in bihar manifesto . Baki parties bhi apne states me kar sakti hain .",,,0,"1326594032932302849"
11/12/20 12:02 AM,"Sanjiv Rao","159657145",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","BJP’s growth in Bihar, the rise of Tejashwi – and other key takeaways from Bihar election results  https://t.co/zW0C8F2aOk",,,0,"1326593664500559875"
11/12/20 12:02 AM,"Logically Right.","1266641894626508800","BJP4India","207809313","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@BJP4India is celebrating Bihar win.

BJP supporters are celebrating Arnab Goswami's bail.

Situation is cut and clear, BJP leaders need to stand for everyone who supports their ideology. That's why we chose you.
#ArnabIsBack",,,0,"1326593595357323265"
11/12/20 12:01 AM,"Sharanabasava","1229817967271018496","RahulGandhi","3171712086","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@Rahulgandhi:Bihar in Rjd Congress other party with rajastan type make it to form mahaghabhandan govt has needed 10 MLA supports requiring to purchase it  by bjp",,,0,"1326593392399142912"
11/12/20 12:00 AM,"Aditya IPS","1259897516092469250","chitraaum","2957682932","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@chitraaum @narendramodi So that's how BJP won Bihar ??? https://t.co/HD6fwsaCFL",,,26,"1326593112530014208"
11/11/20 11:59 PM,"mukesh marda","291852263","BhavikaKapoor5","1028963647836618752","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@BhavikaKapoor5 In MP & BIHAR too voters were angry with their MLA's & NDA did not let them campaign in their villages crowds at the meeting were not enthusiastic but either ended up voting for them or  Evm,s took special care of BJP!",,,1,"1326592872053796864"
11/11/20 11:58 PM,"Varshu ?|| JusticeforSSR ?","1293814273521549312","CounsellorJayM","1273157341521891330","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@JayaMukherjee17 He slams BJP over bihar elections ??",,,0,"1326592735508262912"
11/11/20 11:58 PM,"Sunil Kr. Tiwari","80819280",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Rahul Gandhi fought Bihar elections attacking BJP for imposing Lockdown.

Now, when in Delhi COVID-19 cases are rising, Congress wants lockdown.

Congress knows lockdown was important, saved lakhs of lives but they opposed it for their dirty Poltics. https://t.co/B9fuT7qXeM",,,2,"1326592578486116352"
11/11/20 11:56 PM,"Vikash","121339191",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","BJP volunteers celebrating Bihar’s victory in Delhi BJP Headquarter.

? Social Distancing 
? Masks

They are the reason why Covid cases in Delhi is rising. https://t.co/YZFmC4LURz",,,37,"1326592094211772416"
11/11/20 11:56 PM,"??? ?? ???????? Gaurav kumar","124850407","TOILucknow","2376970800","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@TOILucknow Gud.. At least he in bjp realised the swing in Bihar on the issue of unemployment.",,,0,"1326592079808487430"
11/11/20 11:55 PM,"Vishal Ganesan","906300411258183681","vjgtweets","906300411258183681","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","But assembly elections in Bihar (pop ~100m, and home to the bulk of migrant workers) just wrapped and the verdict was clear: The BJP/Modi are as popular as ever. A timely reminder that self-proclaimed 'South Asia' experts are selling you a mental model of a country and a people.",,,43,"1326591868893736961"
11/11/20 11:55 PM,"Vishal Ganesan","906300411258183681",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","If you've been following the India reportage in western media over the past year, you would expect the BJP to be in a vulnerable position following the 'nation-wide, grassroots' protests against the 'fascist' CAA, alleged mismanagement of pandemic, etc

https://t.co/PdBfGr2LiF",,,113,"1326591867727667200"
11/11/20 11:55 PM,"Mohit Sharma","103903264",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Some Pictures of 'Dhanyavad Bihar' Celebrations with @bjymdel President @VasuRukharBjp ji &Team at BJP Head Quater. 

@Tejasvi_Surya @rohit_chahal
@adeshguptabjp @siddharthanbjp @kuljeetschahal @VasuRukharBjp @BJYM https://t.co/oEE1L1b7Vr",,,0,"1326591847632826370"
11/11/20 11:54 PM,"Jaini /????????/ ?????","1596491418","khr6655","982943243682959360","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@khr6655 Bengal is not easy, yes same vote split will happen but the ruling party also knows how to consolidate votes, I agree BJP will rise but it will not be like Bihar. And there is no need to remind that BJP thrives on communal politics. What is the counter strategy?",,,0,"1326591693815050241"
11/11/20 11:53 PM,"Tuhinshuvra ABVP","4471744212","SushilModi","295251095","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SushilModi Sir we all want a BJP CM in the state of bihar.bihar has long been deprived of development because of RJD & lately Nitish Kumar's rule.People want you as new CM sir.please help us pitch our voice to make the new CM of Bihar one from BJP only.",,,0,"1326591306563530753"
11/11/20 11:52 PM,"Avenger Team","1067121397925736448","timesofindia","134758540","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@timesofindia BJP is committed for Nitish in Bihar and Devendra in Maharashtra not for shavsena. No comeback for shavsena.",,,0,"1326591247113474048"
11/11/20 11:52 PM,"Sniper","35442954",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","While you were typing this, mam... there's a Vel Yatra in TN. 25+ cases filed against TN BJP President. So, technically, it started in TN already while bihar was happening. Many parts of the machine moving at the same time. https://t.co/1AHbL5oPyx",,,17,"1326591099008217088"
11/11/20 11:51 PM,"Murali Krishna","1295765928517316618","sanjukta","7370332","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@sanjukta @adv_chandnishah @adv_abby @kunalkamra88 Tu bas karu basu. Nation wants to know who's barking even after BJP's bihar win? You're not an elephant or dog, but I can see their shit on your face! Jai hind @sanjukta ??",,,0,"1326591015197700096"
11/11/20 11:51 PM,"RANA RANJEET SINGH","1018517647908995073","RajKSinghIndia","905771521305526272","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@RajKSinghIndia @narendramodi @BJP4Bihar H’ble Minister sir! 
Really a great victory in Bihar!
But this win also infused with your hard work as a Power Minister. Because due to improved power situation only most of voters have voted BJP....
And everybody know you took India at highest level in green energy generation",,,0,"1326590950823628800"
11/11/20 11:49 PM,"@Ì@MKH@NSHØÀÍB","875311581340590080",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Bjp to Bihar election commission officer's ??? #smjhe... #samjh...gaye...na...???? https://t.co/OmqhE6hn2O",,,0,"1326590436236906497"
11/11/20 11:49 PM,"Shamini","1242506565728579584","SirRyanVanDunn","2597707339","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SirRyanVanDunn @MangaluruRaja @RahulGandhi After the term is over, even BJP can't handle. In bihar they won because of free gas connection, 1rs sanitary pad and waterline... In mp election congress lost in amethi.. Because they couldn't even put a proper road after ruling it from independence..",,,0,"1326590318804807684"
11/11/20 11:47 PM,"Poonam Parashar","4707016208",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","As per Zee news Carona  vaccine may be take two years time to come in market. Bihar will cheated by BJP for free vaccine for votes like Rs. 15lakhs in account of each citizen.",,,0,"1326589798161682432"
11/11/20 11:45 PM,"Atin Sengupta","1324034986350010368",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","The TMC in Bengal terrified as the BJP came to power in Bihar. The ruling party is desperately fighting to retain power. #????_?????_?????_?????",,,2,"1326589397819658242"
11/11/20 11:45 PM,"Galileo B. Luzano","1899275323",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Here's how India's ruling BJP overcame caste politics despite COVID-19 and the biggest economic slump in decades https://t.co/3eOArOQOLR",,,0,"1326589305230258176"
11/11/20 11:45 PM,"Atin Sengupta","1324034986350010368",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","The victory of BJP in Bihar has proved that the extinction of TMC in West Bengal is imminent. #????_?????_?????_?????",,,2,"1326589263434010626"
11/11/20 11:44 PM,"BJYM Andaman And Nicobar Islands","1300475398354956288",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","BJP & BJYM A&N team celebrated the victory of @BJP4India in Bihar State Assembly Elections and other bypolls across the country. https://t.co/ChBbYBMwQL",,,0,"1326589253824913409"
11/11/20 11:44 PM,"Md Tahir","828296020601794563","ndtv","37034483","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@ndtv Srinivas Jain and RnDTV unable to digest BJP win in Bihar,",,,0,"1326589171306168320"
11/11/20 11:44 PM,"Pseudo-Seculars ka ?????? ????","1324174682480799744","MohdFasiuddin10","859309618270322688","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@MohdFasiuddin10 So only Hindutva Leader or a Kar sevak can chant Vande Matram? That is our National song. Your thought process is what makes u antinational. ?????? ????? Lets wait for NRC & u'l be thrown out into detention centers ? Aur sunn ???????????, Bihar m fir jeet gai BJP ?????",,,0,"1326589095175356416"
11/11/20 11:43 PM,"Kunal Dabhade","1277149422485295106",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","What a great picture..when the entire world is saying keep social distancing our honorable @PMOIndia is celebrating Bihar's victory with 5000 with BJP workers. A perfect example set by our PM .
And guess what on the same day delhi records around 8500 cases in single day. https://t.co/WvJ2tinDoy",,,0,"1326588907098501120"
11/11/20 11:42 PM,"vHINinDUay","1030312375105343488",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Whoever is the man of the match of Bihar election...But Series and the Cup belongs to BJP...#ModiHaiToMumkinHai @Dev_Fadnavis Well done sir..POU?",,,0,"1326588739552882688"
11/11/20 11:42 PM,"DH@®M€ND®@ TI?@®I","905687258807848960",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","EVM cry begins as soon as defeat is seen 'Bihar's 'Kejriwal' along with Congress leader targets BJP. 
The reversal in statistics during the counting of votes in Bihar elections has again 'hacked' EVMs. As the NDA gained an edge in the seats by midday, #BiharElectionResults https://t.co/9bi4Saf9Jy",,,0,"1326588704157097985"
11/11/20 11:42 PM,"READ MY BIO","982943243682959360","IchbinUjjaini","1596491418","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@IchbinUjjaini @Ajitkumar_Kanan @Tamil1947 Listen u can give N number of reasons, it's Muslims after all who will be suffering more

Let's see if bjp starts nrc in bihar how owaisi will stop it

This time even nitish will not be in good position to defend, becoz he is made realise that he won due to modi",,,1,"1326588624037539840"
11/11/20 11:42 PM,"Aasu Kumawat","1304040758639357959","shwetasinghkirt","106805025","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@shwetasinghkirt To won BJP in bihar",,,0,"1326588623928504321"
11/11/20 11:42 PM,"Omkar Karve","2781801480",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","The fact is Tejaswi Yadav didn't lose Bihar election. Tejaswi Yadav (RJD) has actually defeated Nitesh Kumar (JDU). But the game changer for NDA was Modi factor (BJP) and game spoiler factor for Mahagathabandhan was Rahul Gandhi (Congress). India is rejecting Congress everywhere.",,,0,"1326588515006644224"
11/11/20 11:41 PM,"Sandeep Gandotra","29687579",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","2 days back you were all against him wanted him to loose Bihar and all other bypolls teach bjp a lesson n all? https://t.co/BoixNtNg9K",,,3,"1326588377693478913"
11/11/20 11:40 PM,"kshantaram","957316640110030848","ShekharGupta","2574072036","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@ShekharGupta @_YogendraYadav Bihar elections reflect BJP hegemony
via chanakyaneethi,
snatching growth of farmers n cattlerearers n migrant labor in this nation, suppressing their growth,
thrashing them then providing crocodile doles,
subsequent to fall of babri masjid, 
then pushing to margdarshak mandal.",,,0,"1326588213327065088"
11/11/20 11:40 PM,"subhash desai","1173700721256087554",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Diwali gift to BJP -  Bihar election & the release of Arnab goswami from taloja jail.",,,0,"1326588169022795785"
11/11/20 11:40 PM,"KJSingh","1267506889291513857",,"-1","en","<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>","#BJP vote share in just concluded #Bihar election is 19.5% that includes vote base of #BJP, #JDU, #HAM, #VIP-in this 19.5% vote share, what is the personal vote share of #BJP and, what is the vote share of #PrimeMinister #Modi & #Bihar_BJP individually deserves an in depth study",,,0,"1326588012919091201"
11/11/20 11:39 PM,"Jobless Freedom Lover","1169158455552139264","INCMP","3257583379","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@INCMP Congress is worst performer across India it's a burden on most of alliances see it's loosing in MP, UP, Gujrat and Bihar , worst party has put India under BJP",,,0,"1326587958489735169"
11/11/20 11:39 PM,"Shahi Sanjay","1273203055467487233",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Now it is prime time for BJP in BIHAR to perform without any if and but . BIHAR lacks education, health facility, employment opportunity.industry and in short everything. . Only making network of roads is not sufficient .Where will anyone go without any reason on these roads",,,0,"1326587866432954368"
11/11/20 11:38 PM,"nAnuyAru (???? ????)","172238364","CTRavi_BJP","303783976","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@CTRavi_BJP Don't blame them sir, due to Pandemic all the people did survey from home and got these numbers, but Bihar voters stepped out and voted for NDA ????",,,0,"1326587650959007744"
11/11/20 11:38 PM,"AMIT GUPTA","2504568139","asadowaisi","336611577","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@asadowaisi You are working as a B team for bjp. You are thinking that you have not dented mgb but your presence in bihar polarised the hindu votes towards bjp and mgb lossed by a small margin. Stop messing democracy, go back to hyderabad.",,,0,"1326587555698012160"
11/11/20 11:37 PM,"Manish Rajwar","1177908825611001857","narendramodi","18839785","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@narendramodi @PMOIndia @NitishKumar @BJP4Bihar @AmitShah @JPNadda 

Congratulations to Narendra Modi Sir, Nitish hi, BJP for winning Bihar elections.  Thankyou once again for making democracy win over all odds.",,,0,"1326587484910755840"
11/11/20 11:35 PM,"Irfan ahmed","1178700345716989958","IYC","16293020","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@IYC Ager congress ki sarkar banti to thode din baad BJP congress MLA khareed leti
#Congresskehathkamalkesath
hum aapko vote q de @RahulGandhi  @ShayarImran? Aapki wjeh se Bihar me BJP ki Govt bani
lesson for @yadavtejashwi @laluprasadrjd 
@asadowaisi @AamAadmiParty @AITCofficial",,,0,"1326586844411203584"
11/11/20 11:32 PM,"Harshit Khurana","787361314209497088","SheetalPronamo","614186125","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SheetalPronamo @AshishJaggi_1 @OfficeofUT @narendramodi They should have acted before but because bihar election , BJP want to take advantage. So it  keeps condemning...dirty politics. We have voted for the modi ji. And it's our right to ask question and show our anger. And we are not happy the way  modi ji has acted.",,,0,"1326586172865310722"
11/11/20 11:31 PM,"Jobless Freedom Lover","1169158455552139264","trader_indian","1032620096944988160","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@trader_indian @sonaliranade Congress is worst performer across India it's a burden on most of alliances see it's loosing in MP, UP, Gujrat and Bihar , worst party has put India under BJP",,,0,"1326585950735110144"
11/11/20 11:31 PM,"Sanhita","3222454579","srivatsayb","45261768","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@srivatsayb Bottom line is that in Bihar, the people voted. They voted for RJD, BJP,JD,Left...but not much for INC. You need to look within at why your party is losing it and making the opposition look absent.",,,0,"1326585866899185664"
11/11/20 11:30 PM,"Suresh Damu Bhole (Rajumama)","1104723837185417216",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Entire BJP under the leadership of PM Shri @narendramodi ji and Shri @JPNadda ji thanks people across the nation, especially our sisters and brothers of Bihar for their unwavering support and trust in @BJP4India.

Some glimpses from the BJP Headquarters, New Delhi. https://t.co/PWnP8xkO2i",,,3,"1326585637714030592"
11/11/20 11:30 PM,"TOI Delhi","30859883",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","PM Narendra Modi with #BJP president J P Nadda after their victory in #Bihar elections and other bypolls at BJP headquaters #Delhi https://t.co/gNsSZ6caPc",,,1,"1326585531623337985"
11/11/20 11:30 PM,"Adhitya Iyer","747435872899862533","Sidmatad1","922876578832441344","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@Sidmatad1 @AdityaMenon22 @Pawankhera @asadowaisi LOL @INCIndia's only job seems to either sell MLAs to BJP or weaken alliance in UP & Bihar. Also, wasn't it @INCIndia that allowed Modi, Shah, Yogi, etc. to give hate speeches & instigate riots with complete impunity? And then u guys have the galls to call others BJP's b-team",,,0,"1326585490603081728"
11/11/20 11:29 PM,"Muhammad Aman Qureshi","952052444812394496",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Bihar #Election are over but looks like #Rallies aren't .

Arnab is showing power of bjp that bring him out https://t.co/lm922osa3I",,,0,"1326585252496568320"
11/11/20 11:28 PM,"Manoj Malik","121161188","Dchautala","193616873","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Dchautala knows that BJP will use him.
So he trying to get acknowledge from other regional parties outside #Haryana like they acknowledge @OfficialINLD.
#traitor is traitor.
BJP Ally Dushyant Chautala's Praise For Tejashwi Yadav After Bihar Polls - NDTV https://t.co/AUpsfGAp9M",,,0,"1326585180371349504"
11/11/20 11:28 PM,"Deepak Bindal","380417971","anusharavi10","242237668","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@anusharavi10 @BJP4Karnataka People actually deserves this treatment. 
Latest case in point is #BiharElectionResults2020 .
NDA government just kicked ppl of Bihar during latest Corona pandemic but they still voted back them to power.
Time has come when ppl r getting abuses and they will still vote 4 BJP.",,,0,"1326585110414548992"
11/11/20 11:28 PM,"Vimal","1279118694707150848","narendramodi","18839785","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@narendramodi Sirji...what after you retire from active politics ??...will bihar vote again for BJP nd NDA ??...future planning has to start NOW ...?",,,0,"1326585067368427520"
11/11/20 11:28 PM,"Romesh Sabharwal Congress candidate NewDelhi","360149420","narendramodi","18839785","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@narendramodi I cheated every one in Bihar because BJP did Hera Pheri.",,,0,"1326585007364857856"
